DEP;PDEP;ARR;PARR;D
20.08.2015 01:00;KAPELLSKAR;20.08.2015 05:30;MARIEHAMN;42
13.08.2015 09:15;KAPELLSKAR;13.08.2015 13:45;MARIEHAMN;42
20.08.2015 09:15;KAPELLSKAR;20.08.2015 13:45;MARIEHAMN;42
13.08.2015 21:45;KAPELLSKAR;14.08.2015 02:10;MARIEHAMN;42
20.08.2015 21:45;KAPELLSKAR;21.08.2015 02:10;MARIEHAMN;42
14.08.2015 01:00;KAPELLSKAR;14.08.2015 05:30;MARIEHAMN;42
21.08.2015 01:00;KAPELLSKAR;21.08.2015 05:30;MARIEHAMN;42
14.08.2015 09:15;KAPELLSKAR;14.08.2015 13:45;MARIEHAMN;42
21.08.2015 09:15;KAPELLSKAR;21.08.2015 13:45;MARIEHAMN;42
14.08.2015 21:45;KAPELLSKAR;15.08.2015 02:10;MARIEHAMN;42
21.08.2015 21:45;KAPELLSKAR;22.08.2015 02:10;MARIEHAMN;42
15.08.2015 01:00;KAPELLSKAR;15.08.2015 05:30;MARIEHAMN;42
22.08.2015 01:00;KAPELLSKAR;22.08.2015 05:30;MARIEHAMN;42
15.08.2015 09:15;KAPELLSKAR;15.08.2015 13:45;MARIEHAMN;42
22.08.2015 09:15;KAPELLSKAR;22.08.2015 13:45;MARIEHAMN;42
15.08.2015 21:45;KAPELLSKAR;16.08.2015 02:10;MARIEHAMN;42
22.08.2015 21:45;KAPELLSKAR;23.08.2015 02:10;MARIEHAMN;42
16.08.2015 09:15;KAPELLSKAR;16.08.2015 13:45;MARIEHAMN;42
23.08.2015 09:15;KAPELLSKAR;23.08.2015 13:45;MARIEHAMN;42
16.08.2015 21:45;KAPELLSKAR;17.08.2015 02:10;MARIEHAMN;42
23.08.2015 21:45;KAPELLSKAR;24.08.2015 02:10;MARIEHAMN;42
13.08.2015 22:00;KOTKA;15.08.2015 11:00;LUBECK;681
20.08.2015 22:00;KOTKA;22.08.2015 11:00;LUBECK;681
12.08.2015 20:00;KOTKA;14.08.2015 06:00;ANTWERP;1085
19.08.2015 20:00;KOTKA;21.08.2015 06:00;ANTWERP;1085
14.08.2015 20:00;KOTKA;21.08.2015 12:00;ANTWERP;1085
21.08.2015 20:00;KOTKA;28.08.2015 12:00;ANTWERP;1085
11.08.2015 22:00;KOTKA;16.08.2015 14:00;HULL;1126
18.08.2015 22:00;KOTKA;23.08.2015 14:00;HULL;1126
11.08.2015 15:00;LUBECK;15.08.2015 07:00;TURKU;604
18.08.2015 15:00;LUBECK;22.08.2015 07:00;TURKU;604
13.08.2015 23:00;LUBECK;17.08.2015 06:30;TURKU;604
20.08.2015 23:00;LUBECK;24.08.2015 06:30;TURKU;604
10.08.2015 12:00;LUBECK;12.08.2015 09:00;HELSINKI;619
17.08.2015 12:00;LUBECK;19.08.2015 09:00;HELSINKI;619
14.08.2015 15:00;LUBECK;18.08.2015 06:45;HELSINKI;619
21.08.2015 15:00;LUBECK;25.08.2015 06:45;HELSINKI;619
15.08.2015 23:00;LUBECK;18.08.2015 15:00;RAUMA;643
22.08.2015 23:00;LUBECK;25.08.2015 15:00;RAUMA;643
10.08.2015 16:00;MALMO;11.08.2015 00:30;LUBECK;140
17.08.2015 16:00;MALMO;18.08.2015 00:30;LUBECK;140
10.08.2015 22:00;MALMO;11.08.2015 07:00;LUBECK;140
17.08.2015 22:00;MALMO;18.08.2015 07:00;LUBECK;140
11.08.2015 10:00;MALMO;11.08.2015 19:00;LUBECK;140
18.08.2015 10:00;MALMO;18.08.2015 19:00;LUBECK;140
11.08.2015 16:00;MALMO;12.08.2015 00:30;LUBECK;140
18.08.2015 16:00;MALMO;19.08.2015 00:30;LUBECK;140
11.08.2015 22:00;MALMO;12.08.2015 07:00;LUBECK;140
18.08.2015 22:00;MALMO;19.08.2015 07:00;LUBECK;140
12.08.2015 10:00;MALMO;12.08.2015 19:00;LUBECK;140
19.08.2015 10:00;MALMO;19.08.2015 19:00;LUBECK;140
12.08.2015 16:00;MALMO;13.08.2015 00:30;LUBECK;140
19.08.2015 16:00;MALMO;20.08.2015 00:30;LUBECK;140
12.08.2015 22:00;MALMO;13.08.2015 07:00;LUBECK;140
19.08.2015 22:00;MALMO;20.08.2015 07:00;LUBECK;140
13.08.2015 10:00;MALMO;13.08.2015 19:00;LUBECK;140
20.08.2015 10:00;MALMO;20.08.2015 19:00;LUBECK;140
13.08.2015 16:00;MALMO;14.08.2015 00:30;LUBECK;140
20.08.2015 16:00;MALMO;21.08.2015 00:30;LUBECK;140
13.08.2015 22:00;MALMO;14.08.2015 07:00;LUBECK;140
20.08.2015 22:00;MALMO;21.08.2015 07:00;LUBECK;140
14.08.2015 10:00;MALMO;14.08.2015 19:00;LUBECK;140
21.08.2015 10:00;MALMO;21.08.2015 19:00;LUBECK;140
14.08.2015 16:00;MALMO;15.08.2015 00:30;LUBECK;140
21.08.2015 16:00;MALMO;22.08.2015 00:30;LUBECK;140
14.08.2015 22:00;MALMO;15.08.2015 07:00;LUBECK;140
21.08.2015 22:00;MALMO;22.08.2015 07:00;LUBECK;140
15.08.2015 10:00;MALMO;15.08.2015 19:00;LUBECK;140
22.08.2015 10:00;MALMO;22.08.2015 19:00;LUBECK;140
15.08.2015 13:30;MALMO;15.08.2015 23:00;LUBECK;140
22.08.2015 13:30;MALMO;22.08.2015 23:00;LUBECK;140
15.08.2015 23:00;MALMO;16.08.2015 08:30;LUBECK;140
22.08.2015 23:00;MALMO;23.08.2015 08:30;LUBECK;140
16.08.2015 16:00;MALMO;17.08.2015 01:00;LUBECK;140
23.08.2015 16:00;MALMO;24.08.2015 01:00;LUBECK;140
16.08.2015 22:00;MALMO;17.08.2015 07:00;LUBECK;140
23.08.2015 22:00;MALMO;24.08.2015 07:00;LUBECK;140
10.08.2015 03:55;MARIEHAMN;10.08.2015 06:00;KAPELLSKAR;42
17.08.2015 03:55;MARIEHAMN;17.08.2015 06:00;KAPELLSKAR;42
10.08.2015 14:45;MARIEHAMN;10.08.2015 17:00;KAPELLSKAR;42
17.08.2015 14:45;MARIEHAMN;17.08.2015 17:00;KAPELLSKAR;42
10.08.2015 21:15;MARIEHAMN;10.08.2015 23:15;KAPELLSKAR;42
17.08.2015 21:15;MARIEHAMN;17.08.2015 23:15;KAPELLSKAR;42
11.08.2015 03:55;MARIEHAMN;11.08.2015 06:00;KAPELLSKAR;42
18.08.2015 03:55;MARIEHAMN;18.08.2015 06:00;KAPELLSKAR;42
11.08.2015 14:45;MARIEHAMN;11.08.2015 17:00;KAPELLSKAR;42
18.08.2015 14:45;MARIEHAMN;18.08.2015 17:00;KAPELLSKAR;42
11.08.2015 21:15;MARIEHAMN;11.08.2015 23:15;KAPELLSKAR;42
18.08.2015 21:15;MARIEHAMN;18.08.2015 23:15;KAPELLSKAR;42
12.08.2015 03:55;MARIEHAMN;12.08.2015 06:00;KAPELLSKAR;42
19.08.2015 03:55;MARIEHAMN;19.08.2015 06:00;KAPELLSKAR;42
12.08.2015 14:45;MARIEHAMN;12.08.2015 17:00;KAPELLSKAR;42
19.08.2015 14:45;MARIEHAMN;19.08.2015 17:00;KAPELLSKAR;42
12.08.2015 21:15;MARIEHAMN;12.08.2015 23:15;KAPELLSKAR;42
19.08.2015 21:15;MARIEHAMN;19.08.2015 23:15;KAPELLSKAR;42
13.08.2015 03:55;MARIEHAMN;13.08.2015 06:00;KAPELLSKAR;42
20.08.2015 03:55;MARIEHAMN;20.08.2015 06:00;KAPELLSKAR;42
13.08.2015 14:45;MARIEHAMN;13.08.2015 17:00;KAPELLSKAR;42
20.08.2015 14:45;MARIEHAMN;20.08.2015 17:00;KAPELLSKAR;42
13.08.2015 21:15;MARIEHAMN;13.08.2015 23:15;KAPELLSKAR;42
20.08.2015 21:15;MARIEHAMN;20.08.2015 23:15;KAPELLSKAR;42
14.08.2015 03:55;MARIEHAMN;14.08.2015 06:00;KAPELLSKAR;42
21.08.2015 03:55;MARIEHAMN;21.08.2015 06:00;KAPELLSKAR;42
14.08.2015 14:45;MARIEHAMN;14.08.2015 17:00;KAPELLSKAR;42
21.08.2015 14:45;MARIEHAMN;21.08.2015 17:00;KAPELLSKAR;42
14.08.2015 21:15;MARIEHAMN;14.08.2015 23:15;KAPELLSKAR;42
21.08.2015 21:15;MARIEHAMN;21.08.2015 23:15;KAPELLSKAR;42
15.08.2015 03:55;MARIEHAMN;15.08.2015 06:00;KAPELLSKAR;42
22.08.2015 03:55;MARIEHAMN;22.08.2015 06:00;KAPELLSKAR;42
15.08.2015 14:45;MARIEHAMN;15.08.2015 17:00;KAPELLSKAR;42
22.08.2015 14:45;MARIEHAMN;22.08.2015 17:00;KAPELLSKAR;42
16.08.2015 03:55;MARIEHAMN;16.08.2015 06:00;KAPELLSKAR;42
23.08.2015 03:55;MARIEHAMN;23.08.2015 06:00;KAPELLSKAR;42
16.08.2015 14:45;MARIEHAMN;16.08.2015 17:00;KAPELLSKAR;42
23.08.2015 14:45;MARIEHAMN;23.08.2015 17:00;KAPELLSKAR;42
10.08.2015 02:25;MARIEHAMN;10.08.2015 07:15;TURKU;124
17.08.2015 02:25;MARIEHAMN;17.08.2015 07:15;TURKU;124
10.08.2015 14:00;MARIEHAMN;10.08.2015 19:00;TURKU;124
17.08.2015 14:00;MARIEHAMN;17.08.2015 19:00;TURKU;124
11.08.2015 02:25;MARIEHAMN;11.08.2015 07:15;TURKU;124
18.08.2015 02:25;MARIEHAMN;18.08.2015 07:15;TURKU;124
11.08.2015 05:40;MARIEHAMN;11.08.2015 10:40;TURKU;124
18.08.2015 05:40;MARIEHAMN;18.08.2015 10:40;TURKU;124
11.08.2015 14:00;MARIEHAMN;11.08.2015 19:00;TURKU;124
18.08.2015 14:00;MARIEHAMN;18.08.2015 19:00;TURKU;124
12.08.2015 02:25;MARIEHAMN;12.08.2015 07:15;TURKU;124
19.08.2015 02:25;MARIEHAMN;19.08.2015 07:15;TURKU;124
12.08.2015 05:40;MARIEHAMN;12.08.2015 10:40;TURKU;124
19.08.2015 05:40;MARIEHAMN;19.08.2015 10:40;TURKU;124
12.08.2015 14:00;MARIEHAMN;12.08.2015 19:00;TURKU;124
19.08.2015 14:00;MARIEHAMN;19.08.2015 19:00;TURKU;124
13.08.2015 02:25;MARIEHAMN;13.08.2015 07:15;TURKU;124
20.08.2015 02:25;MARIEHAMN;20.08.2015 07:15;TURKU;124
13.08.2015 05:40;MARIEHAMN;13.08.2015 10:40;TURKU;124
20.08.2015 05:40;MARIEHAMN;20.08.2015 10:40;TURKU;124
13.08.2015 14:00;MARIEHAMN;13.08.2015 19:00;TURKU;124
20.08.2015 14:00;MARIEHAMN;20.08.2015 19:00;TURKU;124
14.08.2015 02:25;MARIEHAMN;14.08.2015 07:15;TURKU;124
21.08.2015 02:25;MARIEHAMN;21.08.2015 07:15;TURKU;124
14.08.2015 05:40;MARIEHAMN;14.08.2015 10:40;TURKU;124
21.08.2015 05:40;MARIEHAMN;21.08.2015 10:40;TURKU;124
14.08.2015 14:00;MARIEHAMN;14.08.2015 19:00;TURKU;124
21.08.2015 14:00;MARIEHAMN;21.08.2015 19:00;TURKU;124
15.08.2015 02:25;MARIEHAMN;15.08.2015 07:15;TURKU;124
22.08.2015 02:25;MARIEHAMN;22.08.2015 07:15;TURKU;124
15.08.2015 05:40;MARIEHAMN;15.08.2015 10:40;TURKU;124
22.08.2015 05:40;MARIEHAMN;22.08.2015 10:40;TURKU;124
15.08.2015 14:00;MARIEHAMN;15.08.2015 19:00;TURKU;124
22.08.2015 14:00;MARIEHAMN;22.08.2015 19:00;TURKU;124
16.08.2015 02:25;MARIEHAMN;16.08.2015 07:15;TURKU;124
23.08.2015 02:25;MARIEHAMN;23.08.2015 07:15;TURKU;124
16.08.2015 14:00;MARIEHAMN;16.08.2015 19:00;TURKU;124
23.08.2015 14:00;MARIEHAMN;23.08.2015 19:00;TURKU;124
10.08.2015 09:30;TURKU;10.08.2015 14:30;MARIEHAMN;124
17.08.2015 09:30;TURKU;17.08.2015 14:30;MARIEHAMN;124
10.08.2015 16:15;TURKU;10.08.2015 21:00;MARIEHAMN;124
17.08.2015 16:15;TURKU;17.08.2015 21:00;MARIEHAMN;124
10.08.2015 22:45;TURKU;11.08.2015 03:45;MARIEHAMN;124
17.08.2015 22:45;TURKU;18.08.2015 03:45;MARIEHAMN;124
11.08.2015 09:30;TURKU;11.08.2015 14:30;MARIEHAMN;124
18.08.2015 09:30;TURKU;18.08.2015 14:30;MARIEHAMN;124
11.08.2015 16:15;TURKU;11.08.2015 21:00;MARIEHAMN;124
18.08.2015 16:15;TURKU;18.08.2015 21:00;MARIEHAMN;124
11.08.2015 22:45;TURKU;12.08.2015 03:45;MARIEHAMN;124
18.08.2015 22:45;TURKU;19.08.2015 03:45;MARIEHAMN;124
12.08.2015 09:30;TURKU;12.08.2015 14:30;MARIEHAMN;124
19.08.2015 09:30;TURKU;19.08.2015 14:30;MARIEHAMN;124
12.08.2015 16:15;TURKU;12.08.2015 21:00;MARIEHAMN;124
19.08.2015 16:15;TURKU;19.08.2015 21:00;MARIEHAMN;124
12.08.2015 22:45;TURKU;13.08.2015 03:45;MARIEHAMN;124
19.08.2015 22:45;TURKU;20.08.2015 03:45;MARIEHAMN;124
13.08.2015 09:30;TURKU;13.08.2015 14:30;MARIEHAMN;124
20.08.2015 09:30;TURKU;20.08.2015 14:30;MARIEHAMN;124
13.08.2015 16:15;TURKU;13.08.2015 21:00;MARIEHAMN;124
20.08.2015 16:15;TURKU;20.08.2015 21:00;MARIEHAMN;124
13.08.2015 22:45;TURKU;14.08.2015 03:45;MARIEHAMN;124
20.08.2015 22:45;TURKU;21.08.2015 03:45;MARIEHAMN;124
14.08.2015 09:30;TURKU;14.08.2015 14:30;MARIEHAMN;124
21.08.2015 09:30;TURKU;21.08.2015 14:30;MARIEHAMN;124
14.08.2015 16:15;TURKU;14.08.2015 21:00;MARIEHAMN;124
21.08.2015 16:15;TURKU;21.08.2015 21:00;MARIEHAMN;124
14.08.2015 23:00;TURKU;15.08.2015 06:45;KAPELLSKAR;124
21.08.2015 23:00;TURKU;22.08.2015 06:45;KAPELLSKAR;124
15.08.2015 09:30;TURKU;15.08.2015 14:30;MARIEHAMN;124
22.08.2015 09:30;TURKU;22.08.2015 14:30;MARIEHAMN;124
15.08.2015 22:45;TURKU;16.08.2015 03:45;MARIEHAMN;124
22.08.2015 22:45;TURKU;23.08.2015 03:45;MARIEHAMN;124
16.08.2015 09:30;TURKU;16.08.2015 14:30;MARIEHAMN;124
23.08.2015 09:30;TURKU;23.08.2015 14:30;MARIEHAMN;124
16.08.2015 22:45;TURKU;17.08.2015 03:45;MARIEHAMN;124
23.08.2015 22:45;TURKU;24.08.2015 03:45;MARIEHAMN;124
14.08.2015 22:45;TURKU;15.08.2015 03:45;MARIEHAMN;124
21.08.2015 22:45;TURKU;22.08.2015 03:45;MARIEHAMN;124
10.08.2015 20:00;PALDISKI;11.08.2015 06:00;ST PETERSBURG;207
17.08.2015 20:00;PALDISKI;18.08.2015 06:00;ST PETERSBURG;207
12.08.2015 15:00;RAUMA;14.08.2015 18:00;ROSTOCK;605
19.08.2015 15:00;RAUMA;21.08.2015 18:00;ROSTOCK;605
12.08.2015 14:00;RAUMA;14.08.2015 06:00;LUBECK;634
19.08.2015 14:00;RAUMA;21.08.2015 06:00;LUBECK;634
15.08.2015 15:30;RAUMA;17.08.2015 08:00;BILBAO;1704
22.08.2015 15:30;RAUMA;24.08.2015 08:00;BILBAO;1704
13.08.2015 08:00;ROSTOCK;13.08.2015 18:30;AARHUS;175
20.08.2015 08:00;ROSTOCK;20.08.2015 18:30;AARHUS;175
10.08.2015 02:00;ROSTOCK;11.08.2015 12:00;HANKO;518
17.08.2015 02:00;ROSTOCK;18.08.2015 12:00;HANKO;518
13.08.2015 22:00;ROSTOCK;15.08.2015 07:00;HANKO;518
20.08.2015 22:00;ROSTOCK;22.08.2015 07:00;HANKO;518
12.08.2015 08:00;ROSTOCK;13.08.2015 18:00;HELSINKI;582
19.08.2015 08:00;ROSTOCK;20.08.2015 18:00;HELSINKI;582
15.08.2015 20:00;ROSTOCK;17.08.2015 06:45;HELSINKI;582
22.08.2015 20:00;ROSTOCK;24.08.2015 06:45;HELSINKI;582
19.08.2015 18:00;SANTANDER;26.08.2015 14:00;HELSINKI;1671
13.08.2015 19:00;ST PETERSBURG;14.08.2015 06:00;KOTKA;122
20.08.2015 19:00;ST PETERSBURG;21.08.2015 06:00;KOTKA;122
10.08.2015 19:00;ST PETERSBURG;11.08.2015 09:00;HELSINKI;177
17.08.2015 19:00;ST PETERSBURG;18.08.2015 09:00;HELSINKI;177
11.08.2015 20:00;ST PETERSBURG;14.08.2015 14:00;LUBECK;767
18.08.2015 20:00;ST PETERSBURG;21.08.2015 14:00;LUBECK;767
12.08.2015 22:00;TILBURY;17.08.2015 15:00;HELSINKI;1061
19.08.2015 22:00;TILBURY;24.08.2015 15:00;HELSINKI;1061
10.08.2015 03:00;LUBECK;10.08.2015 11:30;MALMO;140
17.08.2015 03:00;LUBECK;17.08.2015 11:30;MALMO;140
10.08.2015 22:00;LUBECK;11.08.2015 07:00;MALMO;140
17.08.2015 22:00;LUBECK;18.08.2015 07:00;MALMO;140
11.08.2015 02:30;LUBECK;11.08.2015 11:00;MALMO;140
18.08.2015 02:30;LUBECK;18.08.2015 11:00;MALMO;140
11.08.2015 10:00;LUBECK;11.08.2015 19:00;MALMO;140
18.08.2015 10:00;LUBECK;18.08.2015 19:00;MALMO;140
11.08.2015 22:00;LUBECK;12.08.2015 07:00;MALMO;140
18.08.2015 22:00;LUBECK;19.08.2015 07:00;MALMO;140
12.08.2015 02:30;LUBECK;12.08.2015 11:00;MALMO;140
19.08.2015 02:30;LUBECK;19.08.2015 11:00;MALMO;140
12.08.2015 10:00;LUBECK;12.08.2015 19:00;MALMO;140
19.08.2015 10:00;LUBECK;19.08.2015 19:00;MALMO;140
12.08.2015 22:00;LUBECK;13.08.2015 07:00;MALMO;140
19.08.2015 22:00;LUBECK;20.08.2015 07:00;MALMO;140
13.08.2015 02:30;LUBECK;13.08.2015 11:00;MALMO;140
20.08.2015 02:30;LUBECK;20.08.2015 11:00;MALMO;140
13.08.2015 10:00;LUBECK;13.08.2015 19:00;MALMO;140
20.08.2015 10:00;LUBECK;20.08.2015 19:00;MALMO;140
13.08.2015 22:00;LUBECK;14.08.2015 07:00;MALMO;140
20.08.2015 22:00;LUBECK;21.08.2015 07:00;MALMO;140
14.08.2015 02:30;LUBECK;14.08.2015 11:00;MALMO;140
21.08.2015 02:30;LUBECK;21.08.2015 11:00;MALMO;140
14.08.2015 10:00;LUBECK;14.08.2015 19:00;MALMO;140
21.08.2015 10:00;LUBECK;21.08.2015 19:00;MALMO;140
14.08.2015 22:00;LUBECK;15.08.2015 07:00;MALMO;140
21.08.2015 22:00;LUBECK;22.08.2015 07:00;MALMO;140
15.08.2015 03:00;LUBECK;15.08.2015 11:30;MALMO;140
22.08.2015 03:00;LUBECK;22.08.2015 11:30;MALMO;140
15.08.2015 11:00;LUBECK;15.08.2015 20:00;MALMO;140
22.08.2015 11:00;LUBECK;22.08.2015 20:00;MALMO;140
15.08.2015 22:00;LUBECK;16.08.2015 07:00;MALMO;140
22.08.2015 22:00;LUBECK;23.08.2015 07:00;MALMO;140
16.08.2015 01:00;LUBECK;16.08.2015 10:15;MALMO;140
23.08.2015 01:00;LUBECK;23.08.2015 10:15;MALMO;140
16.08.2015 22:00;LUBECK;17.08.2015 07:00;MALMO;140
23.08.2015 22:00;LUBECK;24.08.2015 07:00;MALMO;140
12.08.2015 17:00;LUBECK;14.08.2015 05:00;UUSIKAUPUNKI;604
19.08.2015 17:00;LUBECK;21.08.2015 05:00;UUSIKAUPUNKI;604
15.08.2015 18:00;LUBECK;17.08.2015 07:00;UUSIKAUPUNKI;604
22.08.2015 18:00;LUBECK;24.08.2015 07:00;UUSIKAUPUNKI;604
16.08.2015 17:00;LUBECK;18.08.2015 07:00;UUSIKAUPUNKI;604
23.08.2015 17:00;LUBECK;25.08.2015 07:00;UUSIKAUPUNKI;604
12.08.2015 03:00;LUBECK;13.08.2015 09:00;HELSINKI;611
19.08.2015 03:00;LUBECK;20.08.2015 09:00;HELSINKI;611
14.08.2015 03:00;LUBECK;15.08.2015 09:00;HELSINKI;611
21.08.2015 03:00;LUBECK;22.08.2015 09:00;HELSINKI;611
15.08.2015 14:00;TURKU;17.08.2015 09:00;ROSTOCK;566
22.08.2015 14:00;TURKU;24.08.2015 09:00;ROSTOCK;566
10.08.2015 20:00;UUSIKAUPUNKI;12.08.2015 08:00;LUBECK;604
17.08.2015 20:00;UUSIKAUPUNKI;19.08.2015 08:00;LUBECK;604
14.08.2015 13:00;UUSIKAUPUNKI;16.08.2015 07:00;LUBECK;604
21.08.2015 13:00;UUSIKAUPUNKI;23.08.2015 07:00;LUBECK;604
12.08.2015 14:00;ZEEBRUGGE;16.08.2015 08:00;BILBAO;729
19.08.2015 14:00;ZEEBRUGGE;23.08.2015 08:00;BILBAO;729
10.08.2015 22:15;BARCELONA;11.08.2015 10:30;PORTO TORRES;398
17.08.2015 22:15;BARCELONA;18.08.2015 10:30;PORTO TORRES;398
14.08.2015 22:15;BARCELONA;15.08.2015 10:30;PORTO TORRES;398
21.08.2015 22:15;BARCELONA;22.08.2015 10:30;PORTO TORRES;398
11.08.2015 08:00;BARCELONA;12.08.2015 08:00;LIVORNO;515
18.08.2015 08:00;BARCELONA;19.08.2015 08:00;LIVORNO;515
11.08.2015 23:59;BARCELONA;12.08.2015 18:00;SAVONA;469
18.08.2015 23:59;BARCELONA;19.08.2015 18:00;SAVONA;469
13.08.2015 08:00;BARCELONA;14.08.2015 08:00;LIVORNO;515
20.08.2015 08:00;BARCELONA;21.08.2015 08:00;LIVORNO;515
13.08.2015 23:59;BARCELONA;14.08.2015 18:00;SAVONA;469
20.08.2015 23:59;BARCELONA;21.08.2015 18:00;SAVONA;469
15.08.2015 08:00;BARCELONA;16.08.2015 08:00;LIVORNO;515
22.08.2015 08:00;BARCELONA;23.08.2015 08:00;LIVORNO;515
15.08.2015 23:59;BARCELONA;16.08.2015 18:00;SAVONA;469
22.08.2015 23:59;BARCELONA;23.08.2015 18:00;SAVONA;469
12.08.2015 23:59;BARCELONA;13.08.2015 20:00;LIVORNO;515
19.08.2015 23:59;BARCELONA;20.08.2015 20:00;LIVORNO;515
11.08.2015 22:15;BARCELONA;12.08.2015 18:45;CIVITAVECCHIA;564
18.08.2015 22:15;BARCELONA;19.08.2015 18:45;CIVITAVECCHIA;564
12.08.2015 22:15;BARCELONA;13.08.2015 18:45;CIVITAVECCHIA;564
19.08.2015 22:15;BARCELONA;20.08.2015 18:45;CIVITAVECCHIA;564
13.08.2015 22:15;BARCELONA;14.08.2015 18:45;CIVITAVECCHIA;564
20.08.2015 22:15;BARCELONA;21.08.2015 18:45;CIVITAVECCHIA;564
15.08.2015 22:15;BARCELONA;16.08.2015 18:45;CIVITAVECCHIA;564
22.08.2015 22:15;BARCELONA;23.08.2015 18:45;CIVITAVECCHIA;564
16.08.2015 23:59;BARCELONA;18.08.2015 10:30;TANGIER;584
23.08.2015 23:59;BARCELONA;25.08.2015 10:30;TANGIER;584
10.08.2015 20:00;BRINDISI;11.08.2015 04:30;IGOUMENITSA;187
17.08.2015 20:00;BRINDISI;18.08.2015 04:30;IGOUMENITSA;187
11.08.2015 20:00;BRINDISI;12.08.2015 04:30;IGOUMENITSA;187
18.08.2015 20:00;BRINDISI;19.08.2015 04:30;IGOUMENITSA;187
12.08.2015 20:00;BRINDISI;13.08.2015 04:30;IGOUMENITSA;187
19.08.2015 20:00;BRINDISI;20.08.2015 04:30;IGOUMENITSA;187
13.08.2015 20:00;BRINDISI;14.08.2015 04:30;IGOUMENITSA;187
20.08.2015 20:00;BRINDISI;21.08.2015 04:30;IGOUMENITSA;187
15.08.2015 13:00;BRINDISI;15.08.2015 22:30;IGOUMENITSA;187
22.08.2015 13:00;BRINDISI;22.08.2015 22:30;IGOUMENITSA;187
14.08.2015 16:30;BRINDISI;15.08.2015 01:00;IGOUMENITSA;187
21.08.2015 16:30;BRINDISI;22.08.2015 01:00;IGOUMENITSA;187
15.08.2015 20:00;BRINDISI;16.08.2015 04:30;IGOUMENITSA;187
22.08.2015 20:00;BRINDISI;23.08.2015 04:30;IGOUMENITSA;187
16.08.2015 13:00;BRINDISI;16.08.2015 22:30;IGOUMENITSA;187
23.08.2015 13:00;BRINDISI;23.08.2015 22:30;IGOUMENITSA;187
10.08.2015 15:00;BRINDISI;11.08.2015 08:00;CATANIA;390
17.08.2015 15:00;BRINDISI;18.08.2015 08:00;CATANIA;390
12.08.2015 19:45;BRINDISI;13.08.2015 13:30;CATANIA;390
19.08.2015 19:45;BRINDISI;20.08.2015 13:30;CATANIA;390
14.08.2015 21:30;BRINDISI;15.08.2015 17:00;CATANIA;390
21.08.2015 21:30;BRINDISI;22.08.2015 17:00;CATANIA;390
10.08.2015 12:00;BRINDISI;11.08.2015 09:00;RAVENNA;413
17.08.2015 12:00;BRINDISI;18.08.2015 09:00;RAVENNA;413
12.08.2015 15:00;BRINDISI;13.08.2015 13:00;RAVENNA;413
19.08.2015 15:00;BRINDISI;20.08.2015 13:00;RAVENNA;413
14.08.2015 18:30;BRINDISI;15.08.2015 18:00;RAVENNA;413
21.08.2015 18:30;BRINDISI;22.08.2015 18:00;RAVENNA;413
10.08.2015 19:30;CAGLIARI;11.08.2015 11:30;SALERNO;329
17.08.2015 19:30;CAGLIARI;18.08.2015 11:30;SALERNO;329
13.08.2015 03:00;CAGLIARI;13.08.2015 20:30;SALERNO;329
20.08.2015 03:00;CAGLIARI;20.08.2015 20:30;SALERNO;329
15.08.2015 13:00;CAGLIARI;16.08.2015 06:00;SALERNO;329
22.08.2015 13:00;CAGLIARI;23.08.2015 06:00;SALERNO;329
10.08.2015 10:00;CAGLIARI;11.08.2015 13:00;VALENCIA;477
17.08.2015 10:00;CAGLIARI;18.08.2015 13:00;VALENCIA;477
12.08.2015 15:30;CAGLIARI;13.08.2015 19:00;VALENCIA;477
19.08.2015 15:30;CAGLIARI;20.08.2015 19:00;VALENCIA;477
14.08.2015 22:00;CAGLIARI;16.08.2015 07:00;VALENCIA;477
21.08.2015 22:00;CAGLIARI;23.08.2015 07:00;VALENCIA;477
12.08.2015 20:00;CATANIA;13.08.2015 04:00;MALTA;163
19.08.2015 20:00;CATANIA;20.08.2015 04:00;MALTA;163
14.08.2015 22:00;CATANIA;15.08.2015 06:00;MALTA;163
21.08.2015 22:00;CATANIA;22.08.2015 06:00;MALTA;163
16.08.2015 17:45;CATANIA;17.08.2015 04:00;MALTA;163
23.08.2015 17:45;CATANIA;24.08.2015 04:00;MALTA;163
16.08.2015 23:59;CATANIA;17.08.2015 06:00;MALTA;163
23.08.2015 23:59;CATANIA;24.08.2015 06:00;MALTA;163
10.08.2015 22:30;CATANIA;11.08.2015 10:30;SALERNO;255
17.08.2015 22:30;CATANIA;18.08.2015 10:30;SALERNO;255
11.08.2015 19:30;CATANIA;12.08.2015 08:30;SALERNO;255
18.08.2015 19:30;CATANIA;19.08.2015 08:30;SALERNO;255
12.08.2015 19:30;CATANIA;13.08.2015 08:30;SALERNO;255
19.08.2015 19:30;CATANIA;20.08.2015 08:30;SALERNO;255
13.08.2015 19:30;CATANIA;14.08.2015 08:30;SALERNO;255
20.08.2015 19:30;CATANIA;21.08.2015 08:30;SALERNO;255
14.08.2015 19:30;CATANIA;15.08.2015 08:30;SALERNO;255
21.08.2015 19:30;CATANIA;22.08.2015 08:30;SALERNO;255
15.08.2015 22:30;CATANIA;16.08.2015 10:30;SALERNO;255
22.08.2015 22:30;CATANIA;23.08.2015 10:30;SALERNO;255
